source_file,section,no,npd,description,ident,qty,iso,area,flag
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,5,2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C5PKSAD1,5.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,6,2,"THD Flg, ASME B16.5, ASTM A105N, 300 Lbs, RF/NPTF End, -,",C66PJZHA,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,7,2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",C56FCLX2,2.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,8,2,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CSL,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,9,2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFS,2.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,10,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,16.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,11,2,"Glo Flg, API 623, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GL-0627 1",C84KV7CX,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,12,2,PS434-C-3-10.71-12-6.81,PS434,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,13,2,PS206-2-1,PS206,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,14,2,PS204-2,PS204,3.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,15,2,PS902-SH-6820-R2-67011-0001,PS902,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,16,2,PS434-C-3-44.14-12-6,PS434,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,17,2,PS434-C-3-26-12-6 1,PS434,1.0,6820-R2-67011-01,6820,
6820-R2-67011-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,18,2,"PS434-C-3-26-13-6 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: V Per LDT Per LDT Y Y Per LDT - P&ID: 202998C-001-PID-0021-0320 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 CN-0383 LINE No. 2""-R2-67011-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67011-01 *6820-R2-67011-01*",PS434,1.0,6820-R2-67011-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,OTHER THAN SHOP MATERIALS,11,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87F,3.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,OTHER THAN SHOP MATERIALS,12,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,12.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,OTHER THAN SHOP MATERIALS,13,1,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRR,2.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,PIPE SUPPORTS,14,1,PS433-1,PS433,2.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,PIPE SUPPORTS,15,1,PS709-B-20.84-8,PS709,1.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,PIPE SUPPORTS,16,1,PS201-1-S,PS201,1.0,6820-R2-67012-01,6820,
6820-R2-67012-01_NOHD-SS03_0..pdf,PIPE SUPPORTS,17,1,PS719-B-5-6.69-/,PS719,1.0,6820-R2-67012-01,6820,
6820-R2-67012-02_NOHD-SS03_1..pdf,PIPE SUPPORTS,4,1,PS433-1,PS433,1.0,6820-R2-67012-02,6820,
6820-R2-67012-02_NOHD-SS03_1..pdf,PIPE SUPPORTS,5,1,PS709-A-37.84-13,PS709,1.0,6820-R2-67012-02,6820,
6820-R2-67012-02_NOHD-SS03_1..pdf,PIPE SUPPORTS,6,1,PS201-1-S,PS201,1.0,6820-R2-67012-02,6820,
6820-R2-67012-02_NOHD-SS03_1..pdf,PIPE SUPPORTS,7,1,PS212-1,PS212,1.0,6820-R2-67012-02,6820,
6820-R2-67012-02_NOHD-SS03_1..pdf,PIPE SUPPORTS,8,1,PS201-0.75,PS201,1.0,6820-R2-67012-02,6820,
6820-R2-67013-01_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,10,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C7SMNYW4,1.0,6820-R2-67013-01,6820,
6820-R2-67013-01_SLPG-CS01_0..pdf,PIPE SUPPORTS,5,12,PS433-12,PS433,1.0,6820-R2-67013-01,6820,
6820-R2-67013-01_SLPG-CS01_0..pdf,PIPE SUPPORTS,6,12,PS203-12,PS203,1.0,6820-R2-67013-01,6820,
6820-R2-67014-01_SCXL-CS01_0..pdf,PIPE SUPPORTS,5,1,PS212-1,PS212,1.0,6820-R2-67014-01,6820,
6820-R2-67014-01_SCXL-CS01_0..pdf,PIPE SUPPORTS,6,1,PS213-1,PS213,1.0,6820-R2-67014-01,6820,
6820-R2-67014-02_SCXL-CS01_0..pdf,PIPE SUPPORTS,4,1,PS709-B-20.20-8,PS709,1.0,6820-R2-67014-02,6820,
6820-R2-67014-02_SCXL-CS01_0..pdf,PIPE SUPPORTS,5,1,PS433-1,PS433,2.0,6820-R2-67014-02,6820,
6820-R2-67014-02_SCXL-CS01_0..pdf,PIPE SUPPORTS,6,1,PS719-H-23.11-12-4,PS719,1.0,6820-R2-67014-02,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,4,1,PS709-B-11.34-10,PS709,2.0,6820-R2-67014-03,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,5,1,PS213-1,PS213,1.0,6820-R2-67014-03,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,6,1,PS212-1,PS212,1.0,6820-R2-67014-03,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,7,1,PS433-1,PS433,3.0,6820-R2-67014-03,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,8,1,PS709-A-21.02-10,PS709,3.0,6820-R2-67014-03,6820,
6820-R2-67014-03_SCXL-CS01_0..pdf,PIPE SUPPORTS,9,1,PS201-1,PS201,1.0,6820-R2-67014-03,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLWH,32.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C5PKSAD1,5.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,2,"THD Flg, ASME B16.5, ASTM A105N, 150 Lbs, RF/NPTF End, -,",C56FCLX2,1.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFS,1.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,4.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,PIPE SUPPORTS,6,2,PS101-2-12-4-1,PS101,3.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,PIPE SUPPORTS,7,2,PS719-H-15.87-14.50-4,PS719,1.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,PIPE SUPPORTS,8,2,PS205-A,PS205,1.0,6820-R2-67017-01,6820,
6820-R2-67017-01_EPCW-CS01_0..pdf,PIPE SUPPORTS,9,2,"PS709-B-6.92-8 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0321 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 2""-R2-67017-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67017-01 *6820-R2-67017-01*",PS709,1.0,6820-R2-67017-01,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B, NPTM Ends, w/ coupling, -, S-XS",CEZCLWH,24.1,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,2,"90° Elb, ASME B16.11, ASTM A105N, 3000 Lbs, NPTF Ends, -,",C5PKSAD1,3.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,2,"THD Flg, ASME B16.5, ASTM A105N, 300 Lbs, RF/NPTF End, -,",C66PJZHA,1.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,2,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CSL,1.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K88R,8.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,6,2,PS101-2-12-4-1,PS101,3.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,7,2,PS719-B-21.29-8.81-4,PS719,1.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,8,2,PS204-2,PS204,1.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,9,2,PS719-H-20.99-14-4,PS719,1.0,6820-R2-67017-02,6820,
6820-R2-67017-02_EPCW-CS01_0..pdf,PIPE SUPPORTS,10,2,"PS719-H-25.05-6-4 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0321 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCW-CS01 - LINE No. 2""-R2-67017-EPCW-CS01-H Battleground DRAWING NUMBER REV. 6820-R2-67017-02 *6820-R2-67017-02*",PS719,1.0,6820-R2-67017-02,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,10,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,11,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CST,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,12,3,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CSN,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,13,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 4.25 in. Length",C6S4K8BC,8.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,14,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8BF,12.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,15,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,PIPE SUPPORTS,16,6,PS209-B1,PS209,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,PIPE SUPPORTS,17,6,PS407-2-17.97-10-/,PS407,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,PIPE SUPPORTS,18,6,PS413-2-14-10,PS413,1.0,6820-R2-67018-01,6820,
6820-R2-67018-01_SCXL-CS02_0..pdf,PIPE SUPPORTS,19,6,PS219-1-3-3,PS219,1.0,6820-R2-67018-01,6820,
6820-R2-67018-02_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67018-02,6820,
6820-R2-67018-02_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,10,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.5 in. Length",C6S4K8B9,4.0,6820-R2-67018-02,6820,
6820-R2-67018-02_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,11,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 4.25 in. Length",C6S4K8BC,4.0,6820-R2-67018-02,6820,
6820-R2-67018-02_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,13,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67018-02,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,9,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CST,2.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,10,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8BF,24.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,11,6,"SwgChk Flg, API 594, ASTM A216 Gr.WCB,300 Lbs, RF, Ends as per ASME B16.5,-, Valve Tag: CH-1193",C99ZZ9E8,1.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,12,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,PIPE SUPPORTS,13,6,PS219-1-3-3,PS219,1.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,PIPE SUPPORTS,14,6,PS214-16,PS214,1.0,6820-R2-67018-03,6820,
6820-R2-67018-03_SCXL-CS02_0..pdf,PIPE SUPPORTS,15,6,PS209-B2,PS209,1.0,6820-R2-67018-03,6820,
6820-R2-67018-04_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,6,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CST,2.0,6820-R2-67018-04,6820,
6820-R2-67018-04_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,7,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8BF,24.0,6820-R2-67018-04,6820,
6820-R2-67018-04_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,8,6,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,300 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-1192",C99ZZ9EJ,1.0,6820-R2-67018-04,6820,
6820-R2-67018-04_SCXL-CS02_0..pdf,PIPE SUPPORTS,9,6,PS204-6,PS204,1.0,6820-R2-67018-04,6820,
6820-R2-67018-05_SCXL-CS02_0.pdf,PIPE SUPPORTS,6,6,PS204-6,PS204,3.0,6820-R2-67018-05,6820,
6820-R2-67018-05_SCXL-CS02_0.pdf,PIPE SUPPORTS,7,6,PS406-3-28.52-39-13.1,PS406,1.0,6820-R2-67018-05,6820,
6820-R2-67018-05_SCXL-CS02_0.pdf,PIPE SUPPORTS,8,6,PS406-2-30.52-54-28,PS406,1.0,6820-R2-67018-05,6820,
6820-R2-67018-05_SCXL-CS02_0.pdf,PIPE SUPPORTS,9,6,PS206-6-1,PS206,1.0,6820-R2-67018-05,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,10,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,11,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CST,2.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,12,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8BF,24.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,13,6,"Gat Flg, -, API 600, ASTM A216 Gr.WCB,300 Lbs, RF, Ends as per ASME B16.5, HO,-, Valve Tag: GA-1192",C99ZZ9EJ,1.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,14,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,PIPE SUPPORTS,15,6,PS209-B2,PS209,1.0,6820-R2-67018-06,6820,
6820-R2-67018-06_SCXL-CS02_1..pdf,PIPE SUPPORTS,16,6,PS214-16,PS214,1.0,6820-R2-67018-06,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"Plug, Solid Round Head Type, ASME B16.11, ASTM A105N, NPTM End, -,",CBBPLK4,1.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,9,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CX7CST,1.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,10,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8BF,12.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,OTHER THAN SHOP MATERIALS,11,1,"Gat Fem, API 602, ASTM A105N,800 Lbs, NPTF Ends, HO,-, Valve Tag: GA-0120",C76SPABV,1.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,PIPE SUPPORTS,12,6,PS206-6-1,PS206,1.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,PIPE SUPPORTS,13,6,PS204-6,PS204,1.0,6820-R2-67018-07,6820,
6820-R2-67018-07_SCXL-CS02_0..pdf,PIPE SUPPORTS,14,6,PS407-2-36.69-12-/,PS407,1.0,6820-R2-67018-07,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,5,1,"Pipes, Seamless, ASME ' B36.19/B36.10, ASTM A312 Gr.TP304L, NPTM Ends, w/ coupling, -, S-80S",C76KFFTD,6.6,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,6,1,"Full Coup, ASME B16.11, ASTM A182 Gr.F304L, 3000 Lbs, NPTF Ends, Annealed,",C7BP51NV,1.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,7,1,"90° Elb, ASME B16.11, ASTM A182 Gr.F304L, 3000 Lbs, NPTF Ends, Annealed,",C7BP5GGW,3.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,8,1,"THD Flg, ASME B16.5, ASTM A182 Gr.F304L, 150 Lbs, RF/NPTF End, Annealed,",C7W2U48L,1.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,9,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFH,1.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,4.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,PIPE SUPPORTS,2,1,PS206-1-1,PS206,1.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,PIPE SUPPORTS,12,1,PS430-3-A-43.57,PS430,1.0,6820-R2-67019-01,6820,
6820-R2-67019-01_EPCL-SS01_2..pdf,PIPE SUPPORTS,13,1,PS406-3-20-16.6-/,PS406,1.0,6820-R2-67019-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,13,10,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6SBWZET,2.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,14,6,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87R,1.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,15,7/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 5 in. Length",C6S4K8CU,24.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,16,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 4.5 in. Length",C6S4K8BD,8.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,17,10,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A494 Gr.CZ100, 150 Lbs, RF, Ends as per ASME B16.5, -, GO,-, -, Valve Tag: PL-1194",C99ZZ9D7,1.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,PIPE SUPPORTS,18,10,PS219-2-3.5-3.5,PS219,1.0,6820-R2-67020-01,6820,
6820-R2-67020-01_NOHD-NI03_0..pdf,PIPE SUPPORTS,19,10,PS214-22,PS214,1.0,6820-R2-67020-01,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,OTHER THAN SHOP MATERIALS,8,6,"NM Flat Gk, Barium Sulfate filled PTFE, 300 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87E,1.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,OTHER THAN SHOP MATERIALS,9,6,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87R,2.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,OTHER THAN SHOP MATERIALS,10,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 4.5 in. Length",C6S4K8BD,12.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,OTHER THAN SHOP MATERIALS,11,3/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 4.75 in. Length",C6S4K8BE,8.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,PIPE SUPPORTS,12,6,PS218-B,PS218,1.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,PIPE SUPPORTS,13,6,PS209-D1,PS209,1.0,6820-R2-67020-02,6820,
6820-R2-67020-02_NOHD-NI03_1..pdf,PIPE SUPPORTS,14,6,PS214-18,PS214,1.0,6820-R2-67020-02,6820,
6820-R2-67020-03_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87F,2.0,6820-R2-67020-03,6820,
6820-R2-67020-03_NOHD-NI03_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67020-03,6820,
